Timestamp,BG_RL_Agent,BG_Baseline,BG_RL_1hRollingMean,BG_Difference,TimeOfDay,event
2025-01-02 09:45:00,133.24901607526309,160.76757702038634,110.15674582884805,-27.518560945123255,9.75,0
2025-01-02 10:00:00,98.25120061495645,109.61307849046315,111.20318490906006,-11.361877875506707,10.0,0
2025-01-02 10:15:00,105.16907725691486,83.35688803778862,108.21948260840684,21.81218921912624,10.25,0
2025-01-02 10:30:00,122.20275826054504,130.97682283182002,114.71801305191985,-8.774064571274977,10.5,0
2025-01-02 10:45:00,91.53703525349067,151.03481599821842,104.29001784647676,-59.49778074472775,10.75,0
2025-01-02 11:00:00,113.41189901906193,164.00523499477657,108.08019244750312,-50.59333597571464,11.0,0
2025-01-02 11:15:00,129.60714131423643,130.73677275829203,114.18970846183352,-1.1296314440556046,11.25,0
2025-01-02 11:30:00,85.88775148158159,131.77146785767997,105.11095676709266,-45.88371637609838,11.5,0
2025-01-02 11:45:00,112.76950787798457,163.07801468511494,110.41907492321613,-50.30850680713037,11.75,0
2025-01-02 12:00:00,113.89824191372635,102.6051660060916,110.54066064688224,11.293075907634758,12.0,0
2025-01-02 12:15:00,121.72734307665965,132.2295844963398,108.57071108748804,-10.50224141968016,12.25,0
2025-01-02 12:30:00,91.44573933682878,143.80847779850114,109.96020805129984,-52.362738461672365,12.5,0
2025-01-02 12:45:00,90.19315080373585,148.98437442570068,104.31611878273766,-58.79122362196483,12.75,0
2025-01-02 13:00:00,117.82912348425347,129.80386613618234,105.29883917536944,-11.974742651928864,13.0,0
2025-01-02 13:15:00,114.45477009849779,140.68882023411683,103.48069593082897,-26.234050135619043,13.25,0
2025-01-02 13:30:00,113.75739275518815,90.2334529317402,109.05860928541881,23.523939823447947,13.5,0
2025-01-02 13:45:00,115.19672314245463,126.83503175332304,115.30950237009851,-11.638308610868407,13.75,0
2025-01-02 14:00:00,99.79962917632264,149.07017425108936,110.8021287931158,-49.270545074766716,14.0,0
2025-01-02 14:15:00,113.48380545741506,120.35411931490641,110.55938763284513,-6.870313857491354,14.25,0
2025-01-02 14:30:00,114.39608709948021,141.17968443179194,110.71906121891814,-26.78359733231173,14.5,0
2025-01-02 14:45:00,99.28472872960448,148.93745001605396,106.7410626157056,-49.65272128644948,14.75,0
2025-01-02 15:00:00,137.98661766717134,133.1490159828447,116.28780973841778,4.837601684326643,15.0,0
2025-01-02 15:15:00,117.10749381367681,143.40927541993142,117.19373182748322,-26.301781606254607,15.25,0
2025-01-02 15:30:00,92.13044754196028,120.74534869430775,111.62732193810322,-28.61490115234747,15.5,0
2025-01-02 15:45:00,119.84830412950744,135.86777440607906,116.76821578807898,-16.019470276571624,15.75,0
2025-01-02 16:00:00,95.37977494659017,152.20432339178444,106.11650510793368,-56.82454844519427,16.0,0
2025-01-02 16:15:00,121.80626905613678,143.1394592193687,107.29119891854867,-21.333190163231905,16.25,0
2025-01-02 16:30:00,127.37893368511106,128.26937460872128,116.10332045433637,-0.890440923610214,16.5,0
2025-01-02 16:45:00,97.68976522472434,144.48432808581586,110.56368572814058,-46.79456286109152,16.75,0
2025-01-02 17:00:00,124.45064193866483,154.29219581273236,117.83140247615925,-29.84155387406753,17.0,0
2025-01-02 17:15:00,116.19171390404748,99.00117442845044,116.42776368813693,17.190539475597035,17.25,0
2025-01-02 17:30:00,122.33090239991735,163.18148129911796,115.1657558668385,-40.85057889920061,17.5,0
2025-01-02 17:45:00,138.4518947398092,133.27490522637856,125.35628824560972,5.176989513430641,17.75,0
2025-01-02 18:00:00,106.31917825995694,148.5097986648046,120.82342232593274,-42.190620404847664,18.0,0
2025-01-02 18:15:00,98.69395753463766,163.94493847290457,116.4489832335803,-65.2509809382669,18.25,0
2025-01-02 18:30:00,96.65728355561716,112.56652605539068,110.03057852250525,-15.909242499773526,18.5,0
2025-01-02 18:45:00,97.76284572551843,125.81117995144906,99.85831626893255,-28.04833422593063,18.75,0
2025-01-02 19:00:00,108.84347435878844,134.22902608248592,100.48939029364041,-25.385551723697475,19.0,0
2025-01-02 19:15:00,115.11727962224965,124.32492957751143,104.59522081554341,-9.207649955261772,19.25,0
2025-01-02 19:30:00,114.15036198995028,174.69873151673616,108.9684904241267,-60.548369526785876,19.5,0
2025-01-02 19:45:00,122.40774873554035,122.86455812346415,115.12971617663219,-0.45680938792379777,19.75,0
2025-01-02 20:00:00,110.1950283781686,128.88906441026268,115.46760468147723,-18.694036032094075,20.0,0
2025-01-02 20:15:00,131.80301115735975,144.08778063205955,119.63903756525474,-12.2847694746998,20.25,0
2025-01-02 20:30:00,106.03014750143066,115.95700947847823,117.60898394312484,-9.926861977047565,20.5,0
2025-01-02 20:45:00,150.8025374988443,132.08638576487473,124.70768113395083,18.716151733969554,20.75,0
2025-01-02 21:00:00,119.3850102164751,146.3490652250035,127.00517659352745,-26.964055008528405,21.0,0
2025-01-02 21:15:00,97.14263665375576,133.34279191234978,118.34008296762644,-36.20015525859402,21.25,0
2025-01-02 21:30:00,93.93661252908332,138.13226282200102,115.31669922453962,-44.195650292917705,21.5,0
2025-01-02 21:45:00,117.23708622864778,129.41335775103258,106.92533640699048,-12.176271522384795,21.75,0
2025-01-02 22:00:00,106.64805822011223,109.71059381638466,103.74109840789977,-3.0625355962724257,22.0,0
2025-01-02 22:15:00,120.71000741138138,146.43186422678477,109.63294109730617,-25.721856815403385,22.25,0
2025-01-02 22:30:00,117.09856436860318,175.09866143294482,115.42342905718614,-58.000097064341645,22.5,0
2025-01-02 22:45:00,108.9075663101469,140.36803261566877,113.34104907756091,-31.460466305521862,22.75,0
2025-01-02 23:00:00,97.29809422897392,144.50528234495098,111.00355807977635,-47.20718811597706,23.0,0
2025-01-02 23:15:00,87.27729162971204,153.8544551023372,102.645379134359,-66.57716347262516,23.25,0
2025-01-02 23:30:00,103.30227571899468,114.61339006906601,99.19630697195689,-11.311114350071335,23.5,0
2025-01-02 23:45:00,122.84598191485209,174.0502931625921,102.68091087313319,-51.20431124774002,23.75,0
2025-01-03 00:00:00,113.21140616195306,144.04657592845604,106.65923885637795,-30.835169766502972,0.0,0
2025-01-03 00:15:00,91.31391831932018,172.6371379817822,107.66839552878,-81.32321966246201,0.25,0
2025-01-03 00:30:00,112.59771388776772,125.33934008952022,109.99225507097327,-12.741626201752496,0.5,0
2025-01-03 00:45:00,115.77976069593255,176.3612384511565,108.22569976624338,-60.58147775522396,0.75,0
2025-01-03 01:00:00,96.742138456983,155.50310988069566,104.10838284000086,-58.76097142371266,1.0,0
2025-01-03 01:15:00,112.30587658918292,151.06080171704716,109.35637240746654,-38.75492512786424,1.25,0
2025-01-03 01:30:00,110.87313077669,144.68048908706297,108.92522662969711,-33.80735831037296,1.5,0
2025-01-03 01:45:00,92.85544553254066,135.029427638511,103.19414783884915,-42.17398210597035,1.75,0
2025-01-03 02:00:00,115.36681040522424,164.01063316947744,107.85031582590946,-48.6438227642532,2.0,0
2025-01-03 02:15:00,118.41176789552351,142.80719739696093,109.37678865249461,-24.39542950143742,2.25,0
2025-01-03 02:30:00,126.24576864762915,100.65860592825695,113.21994812022939,25.587162719372202,2.5,0
2025-01-03 02:45:00,125.80703078052355,117.65627076585994,121.45784443222512,8.150760014663604,2.75,0
2025-01-03 03:00:00,89.33495948064363,136.28308495614505,114.94988170107996,-46.94812547550141,3.0,0
2025-01-03 03:15:00,95.93262440127316,146.1999796633111,109.33009582751737,-50.26735526203794,3.25,0
2025-01-03 03:30:00,117.7255290081299,138.8682302220021,107.20003591764257,-21.1427012138722,3.5,0
2025-01-03 03:45:00,117.70678926368313,164.37941579587326,105.17497553843245,-46.67262653219012,3.75,0
2025-01-03 04:00:00,117.72571529459071,100.9779627192275,112.27266449191922,16.747752575363208,4.0,0
2025-01-03 04:15:00,167.7909723598208,142.8717587301032,130.23725148155614,24.919213629717603,4.25,0
2025-01-03 04:30:00,118.5633576603975,103.6404154922569,130.44670864462304,14.922942168140594,4.5,0
2025-01-03 04:45:00,127.03348460270898,155.19424590968336,132.7783824793795,-28.16076130697438,4.75,0
2025-01-03 05:00:00,124.31002645239803,138.11082571115995,134.42446026883135,-13.800799258761913,5.0,0
2025-01-03 05:15:00,119.77086876958697,148.39219944048236,122.41943437127287,-28.62133067089539,5.25,0
2025-01-03 05:30:00,105.27096133039481,122.72234078820468,119.0963352887722,-17.451379457809864,5.5,0
2025-01-03 05:45:00,121.38453830739901,165.589298633155,117.6840987149447,-44.204760325756,5.75,0
2025-01-03 06:00:00,98.40762178193643,160.83449328117703,111.2084975473293,-62.426871499240605,6.0,0
2025-01-03 06:15:00,106.44772089889986,151.67088606023776,107.87771057965753,-45.2231651613379,6.25,0
2025-01-03 06:30:00,102.71954678256344,137.4096550627312,107.23985694269969,-34.69010828016775,6.5,0
2025-01-03 06:45:00,111.22811209079484,151.59714570590265,104.70075038854864,-40.36903361510781,6.75,0
2025-01-03 07:00:00,144.71987850010262,125.86214864025303,116.2788145680902,18.8577298598496,7.0,0
2025-01-03 07:15:00,81.99102211112378,157.11111318041424,110.16463987114616,-75.12009106929045,7.25,0
2025-01-03 07:30:00,120.2939028556177,172.9896178864784,114.55822888940973,-52.69571503086071,7.5,0
2025-01-03 07:45:00,85.80926193215522,161.41221119958374,108.20351634974983,-75.60294926742851,7.75,0
2025-01-03 08:00:00,102.92102201315849,125.40795060385182,97.7538022280138,-22.486928590693324,8.0,0
2025-01-03 08:15:00,126.33425895451049,147.22834634546206,108.83961143886047,-20.89408739095157,8.25,0
2025-01-03 08:30:00,110.96420028643195,114.13716912482704,106.50718579656404,-3.172968838395093,8.5,0
2025-01-03 08:45:00,93.8338283310604,151.4478062235135,108.51332739629034,-57.61397789245311,8.75,0
2025-01-03 09:00:00,99.27044436110047,149.01206825725077,107.60068298327583,-49.7416238961503,9.0,0
2025-01-03 09:15:00,120.19396623402014,102.60367320935671,106.06560980315324,17.590293024663424,9.25,0
2025-01-03 09:30:00,99.04450052424295,116.76432312175272,103.08568486260599,-17.719822597509776,9.5,0
2025-01-03 09:45:00,113.24687884372962,134.33722206512465,107.9389474907733,-21.09034322139503,9.75,0
2025-01-03 10:00:00,110.6835775985572,133.98280505718347,110.79223080013747,-23.299227458626262,10.0,0
2025-01-03 10:15:00,100.22599478591275,115.8104612916239,105.80023793811063,-15.584466505711148,10.25,0
2025-01-03 10:30:00,142.1591613398799,147.77957458704367,116.57890314201987,-5.620413247163782,10.5,0
2025-01-03 10:45:00,119.50878533477017,145.02947217881024,118.14437976478,-25.52068684404007,10.75,0
2025-01-03 11:00:00,79.6228612001359,136.1146173604296,110.37920066517468,-56.491756160293704,11.0,0
2025-01-03 11:15:00,112.79681472154141,124.88416999683274,113.52190564908184,-12.08735527529133,11.25,0
2025-01-03 11:30:00,100.07320302847418,160.97414252833127,103.00041607123042,-60.90093949985709,11.5,0
2025-01-03 11:45:00,122.78650002194335,173.10814226176592,103.81984474302371,-50.321642239822566,11.75,0
2025-01-03 12:00:00,98.11218892350949,130.32877032306925,108.44217667386711,-32.21658139955976,12.0,0
2025-01-03 12:15:00,108.27895337799652,127.75666165690359,107.31271133798089,-19.477708278907073,12.25,0
2025-01-03 12:30:00,117.57480918470685,149.82415330823991,111.68811287703905,-32.249344123533064,12.5,0
2025-01-03 12:45:00,122.98632791255181,132.83941240506027,111.73806984969116,-9.853084492508458,12.75,0
2025-01-03 13:00:00,91.99555389416335,137.21205598673532,110.20891109235464,-45.21650209257197,13.0,0
2025-01-03 13:15:00,104.98248146238578,154.79306303449343,109.38479311345195,-49.81058157210765,13.25,0
2025-01-03 13:30:00,102.87582033258566,101.81287824985415,105.71004590042165,1.0629420827315101,13.5,0
2025-01-03 13:45:00,100.20006151139432,166.3660464970534,100.01347930013227,-66.16598498565907,13.75,0
2025-01-03 14:00:00,136.48181360421646,141.45361048658683,111.13504422764555,-4.97179688237037,14.0,0
2025-01-03 14:15:00,116.07472566441433,131.7701371087564,113.9081052781527,-15.695411444342056,14.25,0
2025-01-03 14:30:00,91.08674068497433,138.215316915571,110.96083536624985,-47.12857623059668,14.5,0
2025-01-03 14:45:00,123.76792920582164,139.24858710041036,116.85280228985668,-15.480657894588717,14.75,0
2025-01-03 15:00:00,141.8323429551895,105.3759739311015,118.19043462759996,36.45636902408799,15.0,0
2025-01-03 15:15:00,125.4869789082672,169.8987645490647,120.54349793856316,-44.411785640797504,15.25,0
2025-01-03 15:30:00,87.2094505106898,140.82651264541238,119.57417539499204,-53.61706213472257,15.5,0
2025-01-03 15:45:00,102.73648890700623,148.8600426089475,114.31631532028818,-46.123553701941276,15.75,0
2025-01-03 16:00:00,129.00366723779933,159.03099541148086,111.10914639094064,-30.027328173681525,16.0,0
2025-01-03 16:15:00,99.38495801571828,119.57675084879399,104.5836411678034,-20.19179283307571,16.25,0
2025-01-03 16:30:00,116.65729142219342,149.46943798070458,111.94560139567932,-32.81214655851116,16.5,0
2025-01-03 16:45:00,121.61951080144006,134.64717818202413,116.66635686928777,-13.027667380584077,16.75,0
2025-01-03 17:00:00,96.09604292632875,156.93541550432988,108.43945079142013,-60.83937257800113,17.0,0
2025-01-03 17:15:00,109.10711965907299,97.45545159297009,110.8699912022588,11.6516680661029,17.25,0
2025-01-03 17:30:00,61.38098989896391,138.01811399517462,97.05091582145143,-76.6371240962107,17.5,0
2025-01-03 17:45:00,94.63418537998565,127.94358688432077,90.30458446608782,-33.30940150433511,17.75,0
2025-01-03 18:00:00,106.2114777291026,148.6452590126831,92.83344316678128,-42.433781283580515,18.0,0
2025-01-03 18:15:00,91.28325227052726,149.40088374736405,88.37747631964486,-58.11763147683679,18.25,0
2025-01-03 18:30:00,134.48616955897452,125.84748210355949,106.65377123464751,8.638687455415038,18.5,0
